document	label
큰 소가 자기 집 마당으로 들어오는 꿈	1
집에서 기르던 소가 새끼를 생산하는 꿈	1
여러 마리의 소를 기르는 꿈	1
소가 말을 하는 꿈	1
검은 소가 말을 하는 꿈	0
길 가운데 소가 막고 있어서 지날수 없는 꿈	0
소를 끌고 높은 산에 오르는 꿈	1
소를 타고 초원을 달리는 꿈	1
털에 윤기가 흐르는 잘 생긴 소를 보는 꿈	1
외양간에서 큰 암소를 끌어내 말뚝에 매는 꿈	1
소가 배설하는 것을 보는 꿈	1
가족 중에서 소를 몰고 농사를 짓는 꿈	1
소가 수렁에 빠진 것을 구하는 꿈	0
어느 누가 소 등에 짐을 싣고 집으로 오는 꿈	1
소가 자기를 보고 웃는 꿈	0
암소의 털이 검정색인 꿈	0
소의 뿔에 받치는 꿈	0
소 등을 타고 길을 걷는 꿈	1
소가 똥오줌을 싼 것을 보는 꿈	1
말고삐를 잡고 말을 끌고 가는 꿈	1
미혼인 여자가 잘생긴 말을 타고 유유히 가는 꿈	1
말을 타고 경쾌하게 질주하는 꿈	1
문 밖에 나서니 백마가 기다리고 있어 타고 가는 꿈	1
안장이 없는 야생마를 타고 위험하게 달리는 꿈	1
안장이 없는 말을 타고 위태롭게 달려서 목적지까지 무사히 도착한 꿈	1
경마장에서 경마를 관람하는 꿈	1
달리던 말이 쓰러지는 꿈	0
말을 타고 달리다가 말에서 떨어지는 꿈	0
검은 말이 집안으로 뛰어와 마구 날뛰는 꿈	0
거친 야생마의 습격을 받아 말발굽에 짓밟히는 꿈	0
날개 달린 백마가 하늘로 날아오르는 꿈	1
말들이 놀라 흩어져 달아나는 꿈	0
말이 발을 구르며 울음소리를 내는 꿈	0
말뚝에 묶여 있는 말이 소리내어 울고 있는 꿈	0
뜰에서 말이 춤을 추고 있는 꿈	0
말에 수레를 매거나 말의 등에 짐을 가득 싣는 꿈	0
비루먹은 말이 짐을 잔뜩 싣고 가는 꿈	0
말의 등에 생쥐가 붙어 있는 꿈	0
말의 성기가 팽창해 있는 꿈	0
말을 타고 산을 오르는 꿈	1
조상이나 가족 중 누가 말을 끌어오는 꿈	1
말에게 물리는 꿈	1
우물이나 똥더미에 빠진 돼지를 끄집어 내는 꿈	1
주인 없는 돼지를 길에서 잡아다가 자기 집 우리에 가두는 꿈	1
돼지가 공중에서 자기를 향해 떨어져서 돼지에 깔려 혼이 난 꿈	1
홍수에 떠밀려 온 죽은 돼지를 건져서 집으로 가지고 오는 꿈	0
돼지가 집 밖으로 도망가는데 잡지 못하고 놓치는 꿈	0
돼지가 자신을 따라오는 꿈	1
돼지떼가 나타나 길을 막는 꿈	1
돼지를 팔고 있는 꿈	0
수레나 트럭에 돼지 여러 마리를 싣고 가는 꿈	1
칼이나 창을 던져서 멧돼지를 죽이는 꿈	1
자신에게 돼지가 덤벼들어 상처를 입는 꿈	0
멧돼지가 집에 쳐들어와 난장판을 만드는 꿈	0
돼지가 새끼를 낳는 꿈	1
돼지들이 교미하는 꿈	1
자신이 돼지우리에 들어가 돼지와 같이 생활하는 꿈	1
돼지 머리를 올려놓고 고사상을 차리는 꿈	1
새끼돼지를 쓰다듬는 꿈	0
돼지를 죽이려고 넘어뜨려 놓는 꿈	1
자기가 돼지가 되는 꿈	1
방 안에 들어온 쥐를 잡으려는 꿈	1
도망가는 쥐를 잡는 꿈	1
잡았던 쥐를 놓치는 꿈	0
쥐가 덫에 걸려 발버둥치고 있는 꿈	0
쥐구멍에서 쥐가 머리만 내밀고 눈을 반짝거리는 꿈	1
쥐가 새끼를 낳아 쥐새끼들이 우글거리는 꿈	0
들쥐가 집에 들어와 쑥대밭을 만들어 놓은 꿈	0
쥐에 어딘가를 물리는 꿈	1
자기의 발가락을 쥐가 물고 놓아 주지 않는 꿈	1
쥐가 옷이나 옷감을 갉아먹는 꿈	1
창고에 쌓아 둔 곡식을 쥐떼들이 먹어 치우는 꿈	1
하얀 쥐가 자신을 안내하여 그 뒤를 따라 가는 꿈	1
쥐가 다른 짐승으로 변하는 꿈	0
고양이가 쥐를 잡는 것을 보는 꿈	1
고양이가 땅을 파고 무엇을 묻는 꿈	0
고양이가 와서 발목에 감기는 꿈	0
고양이가 자기 방으로 숨어 들어오는 꿈	0
고양이를 죽여서 벽 속에 넣고 시멘트를 발라 붕해 버리는 꿈	0
고양이를 죽이는 꿈	1
고양이와 개가 서로 싸우는 꿈	0
닭장을 들여보는 고양이를 본 꿈	0
애완용 고양이를 기르거나 사는 꿈	0
호랑이라고 생각했는데 자세히 보니 고양이인 꿈	0
고양이가 말을 하는 꿈	1
고양이가 자기를 할퀴는 꿈	0
검은 고양이가 울면서 쫓아오는 꿈	0
자기 집 고양이가 밖으로 나가 버리는 꿈	0
토끼들이 풀밭에서 깡충 거리고 평화롭게 놀고 있는 꿈	1
토끼가 떡방아를 찧고 있는 꿈	1
토끼들이 줄을 지어 하늘로 올라가거나 나무, 바위 위로 뛰어 오르는 꿈	1
집에 키우던 토끼가 새끼를 낳는 꿈	1
토끼가 방 안에 들어와 앉아 있는 꿈	0
토끼가 맹수에게 쫓기는 꿈	0
토끼가 달아나 수풀이나 바위 뒤로 숨는 꿈	0
덫에 걸린 토끼가 발버둥치는 꿈	0
자신이 연구실의 실험용 토끼가 되어 갇혀 있는 꿈	1
양이나 염소가 한가로이 풀을 뜯고 있는 꿈	1
양이나 염소떼가 초원을 달려오고 있는 꿈	1
새끼양이나 염소가 울고 있는 꿈	1
새끼양이나 염소가 펄쩍펄쩍 뛰고 있는 꿈	1
새끼양이 없어져서 찾아 다니는 꿈	1
개 짖는 소리에 양이나 염소가 놀라서 도망가는 꿈	0
양이나 염소를 끌고 집 안으로 들어오는 꿈	1
양이나 염소가 방에 들어와 누워 있는 꿈	0
염소가 뿔로 자신을 들이받는 꿈	0
양고기를 먹는 꿈	1
양젖을 마시는 꿈	1
검은 염소를 보는 꿈	1
원숭이가 높은 나무나 철망을 타고 올라가는 것을 보는 꿈	1
원숭이가 나무에서 떨어지는 꿈	0
곡마단에서 재주를 부리는 원숭이를 구경하는 꿈	1
원숭이들이 색깔이 요란한 의상을 입고 있는 꿈	1
동물원의 철망을 뚫고 원숭이가 달아나려는 꿈	0
원숭이의 귀가 떨어지는 꿈	0
원숭이가 자신을 바라보는데 눈이 맑고 반짝거리는 꿈	1
원숭이가 말을 하는 꿈	0
원숭이가 어항을 들여다보며 재미있어 하는 꿈	1
원숭이끼리 싸우는 꿈	0
원숭이의 골을 먹는 꿈	1
검은 원숭이가 자기 집 담 너머로 집 안을 들여다보는 꿈	1
죽어 있는 원숭이를 둘러싸고 사람들이 모여 웅성거리는 꿈	0
동료나 친구가 원숭이가 되어 있는 꿈	1
원숭이와 정면으로 마주 보는 꿈	0
백호가 집 안으로 들어오거나 품안으로 뛰어드는 꿈	1
늙어서 힘이 없어 보이는 호랑이를 보는 꿈	0
호랑이가 하늘을 보고 울부짖는 꿈	0
짐승을 잡아먹는 호랑이를 보는 꿈	1
호랑이가 자기 앞에 얌전히 앉아 있는 꿈	1
호랑이가 우렁차게 포효하고 있는 꿈	1
피를 흘리는 호랑이를 정성껏 치료해 주는 꿈	1
호랑이에게 정성껏 절을 하는 꿈	1
깊은 산속에서 호랑이 울음소리를 듣고 놀라서 도망치거나 숨는 꿈	0
호랑이에게 쫓겨 도망 다니는 꿈	0
호랑이가 집에 들어와 쑥대밭을 만들어 놓는 꿈	0
호랑이를 끌고다니는 꿈	1
호랑이의 등을 타고 달리는 꿈	1
호랑이를 죽이는 꿈	0
호랑이한테 물리는 꿈	1
자기와 대화하던 사람의 머리가 호랑이로 변하는 꿈	1
조그만 동물이 점점 커져서 호랑이가 되는 꿈	1
원숭이를 그렸는데 다 그리고 나니 호랑이인 꿈	1
사자나 호랑이를 타고 달리는 꿈	1
사자나 호랑이와 싸워서 이기는 꿈	1
사자나 호랑이의 가죽을 얻는 꿈	1
호랑이가 방 안으로 들어오는 꿈	1
여러 사람들과 같이 사슴을 쫓았는데 마침내 자신이 잡는 꿈	1
사슴을 잡았는데 자기가 사슴뿔을 독차지한 꿈	1
새끼곰이 장난치는 것을 본 꿈	1
화재가 났는데 자신이 새끼곰을 구해 내는 꿈	1
곰이 집으로 들어와 어슬렁거리는 꿈	0
곰이 집에 들어와 난장판을 만들어 놓는 꿈	1
곰이 나무에 오르거나 헤엄을 치는 꿈	1
곰을 죽여서 웅담을 가지게 되는 꿈	1
코끼리를 타고 가는 꿈	1
코끼리 뼈나 상아를 얻는 꿈	1
코끼리떼에게 쫓기는 꿈	0
코끼리의 코를 잘라 버리는 꿈	0
코끼리를 타고 채찍질을 하는 꿈	1
기린이 나무의 싹을 먹는 것을 보는 꿈	1
기린떼가 도망치는 것을 보는 꿈	0
기린의 목을 잘라 버리는 꿈	1
여우를 죽이는 꿈	1
한밤중에 여우가 우는 꿈	0
사슴뿔을 얻는 꿈	1
사슴이나 노루가 집 안으로 들어오는 꿈	1
두 마리의 닭이 싸우는 꿈	0
닭의 목을 비트는 꿈	0
칼로 닭의 부리를 자르는 꿈	1
닭이 홍수에 떠내려가는 것을 보는 꿈	0
여우가 닭을 물고 가는 꿈	0
닭의 다리가 묶여 있는 꿈	0
닭이 시체를 파먹는 꿈	0
닭이 홰를 치며 길게 우는 꿈	0
닭이 지붕 위에 올라가서 우는 꿈	0
닭이 하늘을 날고 있는 꿈	1
닭인 줄 알았는데 알고 보니 오리였던 꿈	0
병아리 소리가 시끄러운 꿈	1
병아리 여러 마리가 알을 깨고 나오는 꿈	1
암탉이 알을 품고 있는 꿈	1
수탉이 우는 소리를 듣는 꿈	1
닭이 나무 위에 오른 것을 보는 꿈	1
자기가 닭을 잡는 꿈	1
자기 주변에 공작새가 날아다니는 꿈	1
지붕에 용이나 봉황을 새겨넣는 꿈	1
자기에게 공작새가 강한 빛을 비추어 눈이 부셨던 꿈	1
공작새가 화려하게 날개를 펴는 것을 보는 꿈	1
높은 나뭇가지에 새가 앉아 있는 꿈	1
새를 두 손으로 잡는 꿈	1
손에 잡았던 새가 날아가는 꿈	0
새의 날개가 부러지는 것을 본 꿈	0
새장 안에 있는 새를 보는 꿈	1
하늘 높이 날아가는 새를 보는 꿈	1
새들이 지저귀는 소리가 들리는 꿈	0
새장의 새가 도망하여 날아가 버리는 꿈	0
새에게 먹이를 주는 꿈	1
머리 위에서 독수리가 날고 있어서 긴장하는 꿈	0
독수리를 타고 하늘을 날으는 꿈	1
독수리가 발톱을 세우고 자신을 공격하는 꿈	0
자기가 독수리가 되어 새를 잡는 꿈	1
매를 보는 꿈	1
매가 작은 새를 잡는 것을 보는 꿈	1
매가 자기 집 닭을 채가는 꿈	0
자기가 훈련시킨 매를 놓아 새를 잡는 꿈	1
비둘기를 보는 꿈	1
자기 집에 둥지를 튼 비둘기가 한가로이 생활하는 꿈	1
학이 나타나는 꿈	1
학이 공중에서 우는 꿈	1
제비가 집에 날아드는 꿈	1
제비가 집을 짓고 새끼를 치는 꿈	1
참새가 논에 들어 벼를 망치는 꿈	0
기러기가 날아가는 것을 보는 꿈	1
기러기떼가 자기 집 논에 앉는 것을 보는 꿈	1
앵무새가 말하는 것을 보는 꿈	0
올빼미가 눈을 번쩍이며 자신을 쳐다보고 있는 꿈	0
까마귀의 울음소리를 듣는 꿈	0
까마귀와 까치떼가 동물의 시체나 송장을 파먹는 것을 보는 꿈	1
까마귀떼가 하늘을 빙빙 돌며 날으는 것을 보는 꿈	0
까치가 지붕위에서 우는 꿈	0
물새가 나는 것을 보는 꿈	1
물새가 배의 갑판 위로 내리는 꿈	1
뱀이 자신을 통째로 삼키는 꿈	0
자신이 뱀을 삼키는 꿈	1
뱀에게 물려 온 몸에 독이 퍼지는 꿈	1
뱀을 죽이는 꿈	1
뱀을 활을 쏘아 맞추는 꿈	1
뱀을 잡을 뻔했다가 놓치는 꿈	0
뱀이 몸을 감았는데도 무섭지 않는 꿈	1
자기 몸에 감겨 있던 뱀이 풀어지거나 사라지는 꿈	0
나뭇가지인 줄 알았는데 알고 보니 뱀인 꿈	0
뱀이 나무 밑에서 위로 기어오르는 꿈	1
뱀이 나무 위에서 밑으로 기어 내려오는 꿈	0
뱀이 자기 품안으로 들어오는 꿈	1
자기 집에 있던 뱀이 집 밖으로 나가는 꿈	0
큰 구렁이가 작은 구멍 속으로 숨어 버리는 꿈	0
어떤 구멍이 있어 그 구멍을 쑤씨니 큰 구렁이가 나오는 꿈	1
문틈으로 뱀이 여러 마리 들어오는 꿈	0
뱀을 자기의 치마로 싸서 죽이는 꿈	0
구렁이가 자기 집 문턱에 허물을 벗어 놓고 사라지는 꿈	0
윤기가 흐르는 밤색 구렁이가 눈앞에서 사라지는 꿈	0
남편의 알몸에 구렁이에게 감기는 것을 보는 꿈	0
큰 뱀이 쫓아오다 사람으로 변하는 꿈	0
뱀이 칼을 삼키는 것을 보는 꿈	1
뱀이 따리를 튼 채 턱 밑에서 자기를 노려보고 있어 떠는 꿈	0
용이 승천하는 것을 보는 꿈	1
하늘을 날던 용이 자기 집으로 날아 들어오는 꿈	1
용을 타고 하늘을 날으는 꿈	1
용 두 마리가 뒤엉키며 하늘로 올라가는 것을 보는 꿈	1
용이 승천하다가 바다에 떨어지는 꿈	0
하늘에서 용이 떨어져 죽는 꿈	0
연못 속에서 잠자는 용을 보는 꿈	1
용이 자신을 죽이는 꿈	0
용의 입에서 불이 나와 뜨거웠던 꿈	1
용의 허리를 두 팔로 끌어안고 있는 꿈	1
용이 나뭇가지에 걸려 있는 꿈	0
자신이 용이 되는 꿈	1
땅에 있는 용을 보는 꿈	0
용이 나자빠져 있는 꿈	0
용을 자기가 껴안는 꿈	1
어떤 물건이 용으로 변하는 꿈	1
자기 몸에 용이 감기는 꿈	1
용이 하늘에서 큰 소리를 내는 꿈	1
쫓아오는 용과 싸우다가 손을 물리는 꿈	1
개구리를 잡는 꿈	1
개구리를 죽이는 꿈	0
개구리를 구워 먹는 꿈	1
논둑에서 개구리들이 시끄럽게 울고 있는 꿈	0
개구리가 멋진 왕자로 변하는 꿈	1
개구리가 뛰는 것을 보는 꿈	0
거북이가 뱃길을 인도하는 꿈	1
거북이가 자기 집 우물 속에 들어와 있는 꿈	1
자라를 보는 꿈	1
거북이를 다치게 하여 피를 흘리는 꿈	1
거북이의 목을 잡는 꿈	1
그물이 찢어질 정도로 많은 물고기를 건져올리는 꿈	1
큰 물고기가 그물에 걸려 힘차게 퍼덕이는 꿈	1
마른 저수지 바닥에서 물고기를 주워 올리는 꿈	0
그물에 작은 물고기가 많이 올라오는 꿈	1
작은 물고기 한 마리를 낚아 올리는 꿈	0
잡은 물고기를 놓아 준 꿈	1
우물 또는 연못에 잉어를 넣는 꿈	1
죽은 물고기가 떠 있는 연못을 보는 꿈	0
물고기가 가득찬 연못을 보는 꿈	1
평화롭게 헤엄치는 물고기를 보고 있는 꿈	1
물고기가 물 위를 날아다니는 꿈	0
물고기가 배 위로 뛰어오르는 꿈	1
잡은 물고기를 반토막 내어 다른 사람에게 나눠 주는 꿈	1
큰 붕어를 잡아 품에 안고 오는 꿈	1
나비가 날아다니는 것을 보는 꿈	0
나비가 꽃에 앉은 것을 보는 꿈	1
벌떼가 꽃에 모여드는 꿈	1
벌통에 꿀이 가득차고 꿀벌들이 모여드는 꿈	1
벌에 쏘이는 꿈	0
벌을 잡는 꿈	1
벌집을 발견하는 꿈	1
말벌떼가 자신의 집을 공격하는 꿈	0
나무에 달린 벌집에서 많은 벌들이 드나드는 것을 보는 꿈	1
개미가 집 밖으로 기어 나가는 꿈	0
개미가 줄을 지어 집 안으로 들어오는 꿈	0
몸 위에 개미가 기어오르는 꿈	0
개미들이 큰 벌레나 음식 부스러기를 나르고 있는 꿈	1
개미집을 부수는 꿈	0
개미떼가 이사하는 것을 보는 꿈	1
벌레에 물리는 꿈	0
지네에게 물리는 꿈	1
지네가 벽이나 나무 위를 오르는 것을 보는 꿈	1
털어내도 벌레가 계속 몸에 붙는 꿈	0
이불 위로 개미나 바퀴벌레 등이 기어오르는 꿈	0
벌레의 울음소리를 듣는 꿈	0
거미줄에 거미가 매달려 있는 것을 보는 꿈	0
거미가 먹이를 잡아 거미줄로 휘감고 있는 꿈	1
건물 구석이나 천장에 거미가 거미줄을 치는 것을 보는 꿈	0
거미줄이 몸에 묻는 꿈	0
거미줄에 걸린 곤충을 떼어내는 꿈	1
구더기를 먹는 꿈	1
모기가 윙윙거리는 꿈	0
송충이가 자기 몸에 붙는 꿈	0
송충이가 소나무를 갉아먹는 것을 보는 꿈	0
송충이를 잡는 꿈	1
말라죽은 고목을 보는 꿈	0
고목에 꽃이 피는 꿈	1
가지와 잎이 많은 나무를 보는 꿈	1
땅에 나무를 심는 꿈	1
나무들이 뽑히고 쓰러지는 꿈	0
나무가 집안에 자라는 꿈	1
다른 사람에게 꽃나무를 분배하는 꿈	0
자기 집 마당에 있는 나무에 과일이 열리는 꿈	1
나뭇가지를 꺾는 꿈	0
나무가 톱이나 도끼에 베여 쓰러지는 꿈	0
뿌리가 하늘을 향해 있고 가지는 땅 속에 박힌 나무를 보는 꿈	0
나무등걸이나 풀뿌리를 잡고 일어서는 꿈	1
땅에 쌓인 낙엽을 긁어모으는 꿈	1
낙엽이 많이 쌓여 있는 것을 보는 꿈	1
수북히 쌓인 낙엽을 밟고 걷는 꿈	1
나무에 오르는 꿈	1
나무를 베어 운반하는 꿈	1
죽은 나무가 다시 싱싱하게 살아나는 꿈	1
나무가 부러지는 것을 보는 꿈	0
자기 집 마당에 나무를 심는 꿈	1
나무가 지붕이나 방 안에서 자라는 꿈	1
큰 고목밑에 앉아 있는 꿈	1
소나무에 꽃이 피는 것을 보는 꿈	1
곡식이나 채소의 씨앗이나 싹을 보는 꿈	1
씨를 뿌리는 꿈	1
자기 집 마당에 있는 나무나 자기 집 과수원에 과일이 열리는 꿈	1
과일을 수확하는 꿈	1
잘 익은 과일을 보는 꿈	1
벌레 먹거나 상한 과일을 보는 꿈	0
신 과일을 보거나 먹는 꿈	1
감를 먹거나 보는 꿈	0
대추나무에 열매가 열려 있는 것을 보는 꿈	1
알밤을 주워담는 꿈	1
밤 껍질을 까는 꿈	0
떨어진 밤송이에서 밤알이 나와서 자기가 까서 가지는 꿈	1
밤송이가 떨어져 있어 주웠더니 빈 것이었던 꿈	0
복숭아를 먹거나 보는 꿈	0
익은 복숭아를 따서 먹는 꿈	1
오이를 먹거나 보는 꿈	0
탐스러운 포도송이를 먹거나 보는 꿈	1
호두를 먹거나 보는 꿈	1
과일을 많이 따오는 꿈	1
붉은 대추를 많이 따오는 꿈	1
대추나무에 꽃이 핀 것을 보는 꿈	1
개울가에서 산딸기를 따 먹은 꿈	1
밭에 덩굴진 딸기를 배가 터지도록 먹는 꿈	1
쌀을 사는 꿈	1
쌀을 저울에 달아보고 있는 꿈	1
쌀통 속의 쌀이 줄어 있는 꿈	0
쌀가마니가 집 안에 가득 쌓여 있는 꿈	1
쌀을 씻어서 밥을 짓고 있는 꿈	1
하늘에서 쌀이 소나기처럼 내리는 꿈	1
쌀더미에 묻히는 꿈	1
벼를 베는데 벼에 알이 적은 꿈	0
남의 논에 벼가 익어 있는데 누가 와서 낫을 주면서 벼를 베라고 하는 꿈	1
벼가 익어 고개를 숙이고 있는 것을 보는 꿈	1
익은 벼 위에 새들이 앉아 쪼아먹는 꿈	0
벼를 베고 볏단을 쌓는 꿈	1
어느 누가 그릇에 콩이나 팥을 넣고 휘저어 소리를 내는 꿈	0
삶은 콩이나 콩깍지를 소에게 먹이는 꿈	0
꽃이 피는 꿈	1
꽃이 뚝뚝 떨어지는 꿈	0
꽃을 다른 사람에게 분배하는 꿈	0
꽃이 떨어져 사람에게 밟힌 꿈	0
꽃이 시들어 있는 꿈	0
말린 꽃을 누구에게 선물하는 꿈	0
아는 사람이 죽어서 그 영정에 꽃을 바치는 꿈	0
어느 누가 자신에게 꽃다발을 보내는 꿈	1
꽃향기를 맡는 꿈	1
꽃을 먹는 꿈	1
맑은 하늘이 어두워져 캄캄해진 꿈	0
하늘이 활짝 열리는 꿈	1
하늘과 땅이 큰 소리를 내며 합해지고 있는 꿈	1
하늘이 소리를 내며 무너지는 꿈	0
하늘이 갈라지는 꿈	0
하늘이 새빨간 꿈	0
맑은 하늘이 생생하게 기억에 남는 꿈	1
태양이 입 속으로 들어와 삼키는 꿈	1
바다에서 해가 떠오르는 것을 보는 꿈	1
태양이 지는 모습 석양을 바라보는 꿈	0
해가 땅으로 떨어지는 꿈	0
해가 자기 집 지붕에 떨어져 구르는 꿈	1
떨어진 해를 받아서 방으로 가지고 들어가는 꿈	1
해와 달이 나란히 하늘에 있는 꿈	1
달이 해를 가리는 꿈	1
해가 두개로 쪼개지는 것을 보는 꿈	0
태양이 사라져 버리는 꿈	0
빛이 없는 태양을 보는 꿈	0
해가 떠 있는데 비가 내리는 꿈	0
해를 향해 절을 하는 꿈	1
해가 희미하며 구름에 가리는 꿈	0
달이 품에 들어오거나 달을 삼키는 꿈	1
달이 유난히 빛을 발하는 꿈	1
달이 갑자기 떨어지는 꿈	0
달이 산마루로 지는 꿈	0
달이 여러 개 떠 있는 꿈	1
달이 구름에 반쯤 가려지는 꿈	0
수면 위에 달 그림자가 비치는 꿈	0
방으로 달빛이 들어오는 꿈	1
활을 쏘아 달을 맞추는 꿈	1
달빛을 받으며 산책하는 꿈	1
달을 보며 술을 마시는 꿈	1
달무리가 지는 것을 보는 꿈	0
밤하늘의 많은 별들이 유난히 반짝이는 꿈	1
유성이 흐르는 꿈	1
별이 일제히 땅으로 떨어져 사방으로 흩어지는 꿈	0
별들이 낙엽 처럼 땅에 떨어져 있는 것을 보는 꿈	0
북두칠성이 선명하게 기억에 남는 꿈	1
중환자가 은하수를 쳐다보는 꿈	0
은하수를 쳐다보는 꿈	1
어떤 물건에서 영롱한 무지갯빛이 새는 꿈	1
자기 집에서 무지개가 피어오르는 꿈	1
무지개가 갑자기 빛을 잃거나 중간이 절단되는 꿈	0
무지개 닮은 빛이 길을 인도하는 꿈	1
밝고 따뜻한 햇살이 비치는 꿈	1
하늘에서 한줄기 빛이 자신을 비추는 꿈	1
중환자가 구름 위에서 아래를 내려보는 꿈	1
구름 위에서 아래를 내려보는 꿈	0
구름을 타고 이리저리 날아다니는 꿈	1
구름 위에 있다가 떨어지는 꿈	0
검은 구름이 자기 집 지붕을 덮는 것을 보는 꿈	0
흰 구름이 사방으로 피어오르는 꿈	1
오색찬란한 구름을 보는 꿈	1
구름이 걷히는 꿈	1
구름이 햇빛을 가리는 꿈	0
나무나 물건을 태우는데 검은 연기만 나고 타지 않는 꿈	0
집에 화재가 났는데 지붕 위로 검은 연기만 솟고 불꽃은 보이지 않는 꿈	0
안개가 자욱해서 앞이 보이지 않는 꿈	0
짙은 안개 속을 걷거나 차를 운전하고 가는 꿈	0
고산에 실안개가 감싸 있는 것을 보는 꿈	0
비가 오는데 우산이 없어서 난감했던 꿈	0
장대비가 내려 한치 앞도 안 보이는 꿈	0
보슬비를 맞으며 걷는 꿈	0
소나기를 맞으며 시원함을 느끼느 꿈	1
비를 맞으며 뛰다가 적소를 발견해 비를 피하고 있는 꿈	1
빗속에 우산을 들고 어느 누구를 마중 나가서 기다리는 꿈	1
곡식이나 고추 등을 말리려고 널어 놓았는데 비가 오는 꿈	0
창문으로 굵은 빗방울이 들이치는 꿈	1
자기 옷이나 물건에 이슬이나 서리가 내리는 꿈	0
이슬을 받아 배불리 마시는 꿈	1
사방에 물에 잠겼는데 비가 그치지 않아 걱정하는 꿈	0
비가 오는데 천정이 새는 꿈	0
홍수가 나서 자신이 물살에 휩쓸려 가는 꿈	0
홍수에 아는 사람이 떠내려가는 것을 보는 꿈	0
홍수가 나서 도로와 건물들이 전부 잠기는 꿈	0
자기 집이 홍수에 떠내려가거나 물에 잠기는 꿈	0
문을 열고 보니 센 물살이 자기 집 쪽으로 덮쳐오는 꿈	0
들판 전체가 맑은 물에 잠겨 있는 꿈	1
맑은 하늘에서 마른번개가 치는 꿈	1
하늘의 먹구름때문에 사방이 어두운데 번개가 치는 꿈	1
번개가 쳐서 주위가 환해지는 꿈	1
요란한 천둥소리가 들리는 꿈	1
자신이 번개에 맞아 쓰러지는 꿈	1
벼락을 맞아 죽는 꿈	1
벼락이 자기 등 뒤에 떨어지는 꿈	1
벼락이 나무에 떨어져서 나무가 불타거나 부러지는 꿈	0
강풍이 부는데 타인의 등 뒤에 붙어서 바람을 피하며 걷는 꿈	1
강한 바람을 정면으로 맞아도 시원하다고 느끼는 꿈	0
바람이 세게 불어 마음이 불안했던 꿈	0
바람이 불어서 머리카락이 휘날리는 꿈	0
회오리바람때문에 몸이 공중으로 올라갔다가 떨어지는 꿈	0
회오리바람이 불어 물건들이 날리는데 주위는 고요해서 이상했던 꿈	0
자기 집에 폭풍우가 내리는 꿈	0
아주 큰 파도가 덮쳐오는 꿈	0
거친 풍랑이 이는 바다를 보고 있는 꿈	0
불이 났는데 바람이 불길을 돋우는 꿈	1
바람을 등지고 가는 꿈	1
바람이 먼지를 일으키며 자기한테 불어오는 꿈	0
온 천지가 흰 눈으로 덮여 평화롭게 보이는 꿈	1
눈이 내려 소복소복 쌓이는 것을 보는 꿈	1
자기 집 지붕 위에 우박이 요란하게 쏟아지는 꿈	1
답답한 골목에 우울하게 싸라기눈이 내리는 것을 보는 꿈	0
사방이 캄캄한데 음산하게 눈이 내리는 꿈	0
탐스러운 눈송이가 방 안에 쌓이는 꿈	1
눈과 비가 함께 내리는 꿈	0
날씨가 변화무쌍한 꿈	0
눈발이 세게 바람에 날리는 꿈	1
눈사람을 만들거나 눈을 뭉쳐 눈싸움을 하는 꿈	1
설원에서 스키를 타거나 썰매를 타는 꿈	1
눈 덮인 길이 얼어 있는 꿈	0
눈사태로 길이 막혀 같혀 있는 꿈	0
폭설로 건물과 집들이 내려앉는 꿈	1
눈사태로 집의 한쪽 귀퉁이만 무너진 꿈	0
가까운 사람이 눈을 맞으면서 걷고 있는 꿈	0
눈 위에 발자국이 있어서 그 발자국을 따라 가는 꿈	1
눈 덮인 산을 오르는 꿈	1
마당에 쌓인 눈을 비로 청소하는 꿈	1
매우 큰 눈송이가 집 안으로 쏟아지는 꿈	1
눈이 녹아서 사방이 질퍽한 꿈	0
자기 집 정원에 정원석을 들이는 꿈	1
자기 집 지붕에 큰 바위가 있는 꿈	0
자기 집 마당에 큰 바위가 놓여져 있는 꿈	1
정원석이 반으로 갈라지거나 집 안에 있는 수석 등이 깨져 있는 꿈	0
자신이 돌로 만든 동상이 되어 서 있는 꿈	0
강가의 조약돌 위에 비가 내리는 것을 보는 꿈	1
돌덩이로 자기의 집 울타리를 쌓는 꿈	1
석재를 사용하여 축대를 쌓는 꿈	1
작은 돌덩이가 자꾸 커져 큰 바위가 되는 꿈	1
작은 돌덩이로 바위를 때리자 부서지는 꿈	1
바위가 허공을 날으는 꿈	0
주먹으로 큰 바위를 쳐서 부수는 꿈	1
바구니에 흙을 담아 집으로 가지고 들어오는 꿈	1
흙을 삽으로 떠서 산처럼 쌓는 꿈	0
자기의 몸이 흙 속으로 빨려들어가는 꿈	1
자기가 흙더미를 무너뜨리는 꿈	1
자기의 몸이나 옷이 흙이 묻는 꿈	0
아궁이에서 재를 긁어내는 꿈	1
재가 바람에 흩어지는 꿈	0
온 몸에 재를 뒤집어 쓰는 꿈	0
부동산을 팔아 돈을 받는 꿈	1
모래를 가득 짊어지고 언덕을 올라가는 꿈	0
모래사장에 씨를 뿌리는 꿈	1
땅이 꺼지는 꿈	0
땅이 갈라지는 꿈	0
지진으로 마을 전체가 개판이 되는 꿈	0
자기 집 마당이 가라앉는 꿈	0
산 꼭대기에 오르는 꿈	1
산 정상까지 올랐는데 더 올라가 하늘까지 올라가는 꿈	0
